92207,Fullcarga,MINIMARKET - LO BARNECHEA,LA PASARELA  #13 D,LO BARNECHEA
92208,Fullcarga,NANCY SN MIGUEL,CARNOT  790,SAN MIGUEL
92212,Fullcarga,RITA,DOMINGO SANTA CRUZ  #0827,LA PINTANA
92213,Fullcarga,MINIMARKET LUKAS,BOMBERO GABRIEL LIMA MILLAN #1567,SAN RAMON
92214,Fullcarga,EL TREBOL - FRANCIA,FRANCIA  #4069 116,CERRILLOS
92215,Fullcarga,ALMACEN BERTITA,HAYDN 5755,SAN JOAQUIN
92216,Fullcarga,LA CAVA DE BANA,ALCALDE CARLOS VALDOVINOS 1733 A #1733 A,PEDRO A. CERDA
92217,Fullcarga,SADY,AV. MACUL  #5875,MACUL
92218,Fullcarga,EL ALVEAR LA PINTANA,CALLE CELANOVA  #1726,LA PINTANA
92220,Fullcarga,EL TREBOL,CALLE FELIX MARGOZ  #9,CERRILLOS
92221,Fullcarga,LA TURKITA,ALPATACAL #1738,SAN RAMON
92225,Fullcarga,HERNAN,URUGUAY  #1447,SAN RAMON
92226,Fullcarga,JUAN PIZARRO PALMA,NECOCHEA  #S/N,LO PRADO
92227,Fullcarga,LOS TORITOS LA PINTANA,AV. JUANITA  #13522,LA PINTANA
92229,Fullcarga,FARM ESPOZ,SAN ROSA  #8850 A,LA GRANJA
92231,Fullcarga,VICTOR HUGO PEDRO A CERDA,CALLE GRAL. MORA  #4374,PEDRO A. CERDA
92234,Fullcarga,LEO LO ESPEJO,PSJE CACIQUE PELANTARO #8070,LO ESPEJO
92240,Fullcarga,RICHY,GOLFO TRINIDAD  #1043,LA PINTANA
92241,Fullcarga,LEIDY SN JOAQUIN,ARTEMIO GUTIERREZ  #2505,SAN JOAQUIN
92244,Fullcarga,MAKTUB,LOS FRANCISCANOS #2002,SAN RAMON
92245,Fullcarga,MALLOQUITO LA PINTANA,TENIENTE MONTT SALAMANCA   #12395,LA PINTANA
92246,Fullcarga,LOS BARRABASES LA PINTANA,BERNARDINO PARADA #0757,LA PINTANA
92249,Fullcarga,EL PENALOZA,PSJE JOSE MANUEL BALMACEDA  #1671,LA PINTANA
92251,Fullcarga,BRISTELA DEL ROSARIO MUNO,CALLE LAS PETUNIAS  #119 - POB. ARAUCANA,HUECHURABA
92252,Fullcarga,ASEOLANDIA,SEBASTOPOL 404,SAN JOAQUIN
92254,Fullcarga,CUATRO ESTRELLAS SN JOAQU,CALLE SAN GREGORIO  #4367,SAN JOAQUIN
92257,Fullcarga,ALICIA ESMERALDA ESCOBAR,PASAJE RAUCO 1339,ESTACION CENTRAL
92260,Fullcarga,RONALD LA GRANJA,AV. TOME  #273,LA GRANJA
92263,Fullcarga,MAMI MARIA,ALMIRANTE LATORRE 10600,LA PINTANA
92264,Fullcarga,ROMARKET LA PINTANA,CALLE EDITH MADGE DE HUNEEUS 783,LA PINTANA
92265,Fullcarga,AMASANDERIA ROYAL,CALLE 5 DE ABRIL  #1400 1,CERRILLOS
92266,Fullcarga,CBR COPIADORAS EIRL,SANTA CLARA #797,HUECHURABA
92267,Fullcarga,DIMAR LA PINTANA,CALLE JOSE EDWARDS BELLO  #13077,LA PINTANA
92270,Fullcarga,MARY LA PINTANA,JOSE EDWARDS BELLO #13287,LA PINTANA
92271,Fullcarga,LA CASITA LO ESPEJO,PSJE TEMISTOCLES   #6498,LO ESPEJO
92272,Fullcarga,EL TATA PUNTO BIP,LA ESCUELA #6310,SAN MIGUEL
92275,Fullcarga,TIO LALO LO ESPEJO,PSJE PEGASO #3314,LO ESPEJO
92276,Fullcarga,ROMERO KIOSCO,LUIS CARRERA FRENTE AL #1332,VITACURA
92278,Fullcarga,ANTU,AV. LA DEHESA  #2014,LO BARNECHEA
92280,Fullcarga,SAN RAFAEL EST CENTRAL,EL CARMELO #303,ESTACION CENTRAL
92281,Fullcarga,AL PASO PUNTO BIP - CLUB HIPICO,CLUB HIPICO 3095 A,PEDRO A. CERDA
92288,Fullcarga,TORITO,AV. LA FERIA  #7562,LO ESPEJO
92289,Fullcarga,AL PASO PUNTO BIP - CARLOS VALDOVINOS,AV. CARLOS VALDOVINOS #2206,PEDRO A. CERDA
92290,Fullcarga,LA ESQUINA SN RAMON,CALLE PEDRO AGUIRRE CERDA  #9851,SAN RAMON
92291,Fullcarga,BRAVO INOX SN MIGUEL,CALLE ING. BUDGE  #730,SAN MIGUEL
92294,Fullcarga,DONDE EL RUBIO,AV. JOAQUIN EDWARDS BELLO   #10952,LA PINTANA
92296,Fullcarga,ANGELITO ESTACION CENTRAL,CALLE RADAL 529 #529,ESTACION CENTRAL
92297,Fullcarga,AMARU PEDRO A CERDA,CALLE RANQUIL  #4305,PEDRO A. CERDA
92298,Fullcarga,MINIMARKET EMY LO PRADO,PSJE LA COMUNA #5651,LO PRADO
92299,Fullcarga,CHELITA CERRILLOS,LAS FLORES 132,CERRILLOS
92300,Fullcarga,BAZAR LOS NIETOS LO ESPEJ,AV. LO OVALLE  #2680,LO ESPEJO
92301,Fullcarga,LA MAMA,PRIMERO DE MAYO #4159,PEDRO A. CERDA
92303,Fullcarga,RUAN LO ESPEJO,CALLE BALMACEDA  #3088,LO ESPEJO
92305,Fullcarga,EL FUTURO LA PINTANA,CALLE SAN FRANCISCO #10944,LA PINTANA
92306,Fullcarga,JUAN BARRAZA SEPULVEDA,BALDOMERO LILLO #1951,LA PINTANA
92308,Fullcarga,FARMASTORE J.RAFAH,CALLE PINTOR CICARELLI  #492,SAN JOAQUIN
92309,Fullcarga,EL LUCERO LA GRANJA,CALLE LINARES  #679 1,LA GRANJA
92310,Fullcarga,MINIMARKET EXPRESS LA REI,CALLE VALENZUELA LLANOS #9008,LA REINA
92311,Fullcarga,ALIMENTO PARA MASCOTA,CALLE STA. ANITA  #7806,LO ESPEJO
92313,Fullcarga,SOLEY LO PRADO,GABRIELA MISTRAL #677,LO PRADO
92314,Fullcarga,PABLO CESAR PEREZ CABRERA,CALLE PTE. BUIN  #9036 G,LA REINA
92315,Fullcarga,MARIA OVIEDO MACUL,AV. MACUL  #3355 B,MACUL
92316,Fullcarga,EL CLAN DESTINO PAC,AV. CENTRAL CARDENAL SILVA HENRIQUEZ #6308,PEDRO A. CERDA
92317,Fullcarga,CLAUDIO ESPOZ ALVARES - # 6179,CALLE SAN PABLO  #6179,LO PRADO
92318,Fullcarga,ERBI - CERRILLOS,CALLE SAN JUAN #7209,CERRILLOS
92319,Fullcarga,FARM ESPOZ EST CENTRAL,AV. GLADYS MARIN MILLIE  #6997 7003,ESTACION CENTRAL
92321,Fullcarga,CLAUDIO ESPOZ ALVARES,CALLE SAN PABLO  #7185,LO PRADO
92322,Fullcarga,JAIR,PASAJE 32  #1096,LA PINTANA
92323,Fullcarga,FRAN,CALLE LOS ARRAYANES #6242,LO PRADO
92324,Fullcarga,FARM ESPOZ EST CENTRAL - BO 6002,BERNARDO O'HIGGINS #6002,ESTACION CENTRAL
92325,Fullcarga,NITO LA PINTANA,PSJE LAS FLAUTAS  #10652,LA PINTANA
92326,Fullcarga,BOTILLERIAS,AV. VITACURA  #5480 73,VITACURA
92327,Fullcarga,NELLY JEREZ,CALLE CARMEN MENA #314,SAN JOAQUIN
92328,Fullcarga,VIVI LA PINTANA,TENIENTE MONTT SALAMANCA  #12431,LA PINTANA
92330,Fullcarga,FARMASUR,CALLE BERNARDINO PARADA #806,LA PINTANA
92331,Fullcarga,ERBI SN MIGUEL 2,GRAN AVENIDA  #4293,SAN MIGUEL
92332,Fullcarga,ERBI - VITACURA,SAN JOSE MARIA ESCRIVA DE BALAGUER  #9471,VITACURA
92333,Fullcarga,LA PAPA EST CENTRAL,CALLE MANUEL RODRIGUEZ  #4309,ESTACION CENTRAL
92334,Fullcarga,LUIS VERA,CALLE CARLOS EDWARDS #1547,SAN MIGUEL
92335,Fullcarga,MINIMARKET 4 M PTE ALTO,CALLE DARWIN  #180,SAN JOAQUIN
92337,Fullcarga,SOFIAS MACUL,LAS CODORNICES #3131,MACUL
92338,Fullcarga,MINIMARKET CERRO 18,CAMINO CIRCUNVALACION NORTE #1227,LO BARNECHEA
92339,Fullcarga,MAU LHU LA REINA,AV. JOSE ARRIETA  #7226 B,LA REINA
92340,Fullcarga,KIOSCO PAOLA,MONSENOR ESCRIVA DE BALAGUER  #12783,LO BARNECHEA
92341,Fullcarga,VOY Y VUELVO LA GRANJA,LAS VERBENAS  #669,LA GRANJA
92343,Fullcarga,TIA MAGGY MACUL,CALLE LOS APOSTOLES  #3917 A,MACUL
92344,Fullcarga,REPUESTOS 38 1/2 ,AV. STA. ROSA  #13260,LA PINTANA
92346,Fullcarga,KIOSCO DONDE LA JIME,ANDACOLLO  #1,LA REINA
92347,Fullcarga,INTERNET R.A.P. CERRILLOS,AV. LO ERRAZURIZ  #4275,CERRILLOS
92348,Fullcarga,ROMARKET LA PINTANA - #10727,SALVADOR SANFUENTES   #10727,LA PINTANA
92349,Fullcarga,HAYDEE OLIVERO,AV. LA BANDERA  #9127,SAN RAMON
92350,Fullcarga,DONDE CARLITOS - LA PINTANA,PASAJE GRAL. ARRIAGADA 0347 11,LA PINTANA
92351,Fullcarga,KENA FAST SERVICE LO BARN,LAS CONDES  #14791,LAS CONDES
92352,Fullcarga,CARLOS RAMIREZ CACERES LA,EL OMBU # 2910,LA PINTANA
92353,Fullcarga,FARMASTORE J.RAFAH MACUL,CALLE FROILAN ROA  #5470,MACUL
92354,Fullcarga,BOTILLERIA LOS PORTENOS S,PEDRO AGUIRRE CERDA  #6064,HUECHURABA
92355,Fullcarga,ALMACEN SANTA INES,AV. RECOLETA  #5392,HUECHURABA
92388,Fullcarga,JAVIER CACERES VEGA,CAPITAN GALVEZ  #4323,ESTACION CENTRAL
92413,Fullcarga,DAMARIS,ARTURO PRAT  #5019 A,RENCA
92414,Fullcarga,MARCELA GONZALEZ MUÑOZ,MAR DEL SUR  #3553,CONCHALI
92416,Fullcarga,TIA NENA,PJE AGATA  #3534,RENCA
92417,Fullcarga,LA PICA,LUIS GALDAMES  #1960,INDEPENDENCIA
92418,Fullcarga,EDUARDO PATRICIO LORCA AVILES,Los Marroquianeros  #6435,PENALOLEN
92423,Fullcarga,BAZAR LA ABUELY,PJE DURANGO  #3965,CONCHALI
92424,Fullcarga,BAZAR LIBRERIA JENNY,ICTINOS #1495,PENALOLEN
92426,Fullcarga,ALMACEN MONY,DIEGO SILVA  #1282,CONCHALI
92428,Fullcarga,LAS MASCOTAS,VALDIVIESO #0255,SANTIAGO
92431,Fullcarga,MARIA SANTANDER ALBILLAR,LOS CEREZOS  #6016,PENALOLEN
92432,Fullcarga,ALEXIS LANDASTA SANTANDER,PEDRO NOLASCO VIDAL  #1147,RENCA
92433,Fullcarga,ESTER DEL CARMEN CASTILLO ALVAREZ,Fuenzalida Urrejola  #419,LA CISTERNA
92441,Fullcarga,RICARDO GABRIEL,LAS TORRES #4887,PENALOLEN
92442,Fullcarga,FRUTOS DEL PAIS BJ,ICTINOS #1338,PENALOLEN
92443,Fullcarga,SANTA BEATRIZ,ZAPADORES  #1219,CONCHALI
92446,Fullcarga,PANAMTUR LAS CONDES,AV. APOQUINDO #5701,LAS CONDES
92448,Fullcarga,ALBERTO MINIMARKET LAS CO,ALONSO DE CAMARGO #7015,LAS CONDES
92452,Fullcarga,COM MATIAS,AV. INDEPENDENCIA  #3389,CONCHALI
92453,Fullcarga,MANOLITO CONCHALI,CALLE 7 DE NOVIEMBRE  #5350,CONCHALI
92454,Fullcarga,MAIRA CONCHALI,CALLE ALTONA  #1762,CONCHALI
92455,Fullcarga,EL ESPANOL,AV. MANQUEHUE SUR #994,LAS CONDES
92456,Fullcarga,MANUEL LAS CONDES,CALLE APOQUINDO  #7238 10,LAS CONDES
92457,Fullcarga,MINIMARKET LOS REYES PENA,AV. MARIANO SANCHEZ FONTECILLA  #11500,PENALOLEN
92458,Fullcarga,TEXTIL GRECIA PENALOLEN,AV. CONSISTORIAL  #1380,PENALOLEN
92459,Fullcarga,EL ABASTO DE RAIMUNDO,AV. PAUL HARRIS  #1460,LAS CONDES
92461,Fullcarga,SAVE SHOP,APOQUINDO  #4530,LAS CONDES
92462,Fullcarga,EL BEBE CONCHALI,CALLE STA. INES #2291,CONCHALI
92463,Fullcarga,MACHAROAS PENALOLEN,AV. JOSE ARRIETA #8349,PENALOLEN
92464,Fullcarga,ISABEL ROSA MARTINEZ  HERAS,PSJE MADRID  #1230 A,CONCHALI
92466,Fullcarga,L - L PENALOLEN,AV. CREL. ALEJANDRO SEPULVEDA  #2299,PENALOLEN
92467,Fullcarga,TIO RAUL CONCHALI,CALLE JULIO MONTT SALAMANCA  #5902,CONCHALI
92468,Fullcarga,PUNTO BIP YOLANDA,AV. CRISTOBAL COLON  #5971,LAS CONDES
92469,Fullcarga,WILY PENALOLEN,CALLE VOLCAN TINZOR ( LINZOR)  #8845,PENALOLEN
92470,Fullcarga,MACARENA PENALOLEN,LOS BAQUEDANOS  #10098,PENALOLEN
92471,Fullcarga,PAZ ANGELICA SAN AMRTIN CUADRA,CALLE LOS BAQUEANOS  #9685,PENALOLEN
92473,Fullcarga,BAZAR MILELA CONCHALI,CALLE EMPERADOR  #2921,CONCHALI
92475,Fullcarga,CALL SERVICE CONCHALI,PSJE RENGIFO  #1802,CONCHALI
92476,Fullcarga,YIRE,DIEGO SILVA HENRIQUEZ  #1492 0,CONCHALI
92477,Fullcarga,CANTA GALLO PENALOLEN,CALLE LAGO YULTAN  #1381,PENALOLEN
92479,Fullcarga,CATALINA FARIAS,TAGUA TAGUA 7576,PENALOLEN
92480,Fullcarga,EL RINCON DE MASCOTAS PEN,AV. GRECIA #7968,PENALOLEN
92481,Fullcarga,BOTILLERIA PUERTO RICO,EL OLIVO 2370,SANTIAGO
92483,Fullcarga,EL SALVAVIDA CONCHALI,CALLE LLAIMA  1661,CONCHALI
92484,Fullcarga,CHIQUITA PENALOLEN,CALLE LAS PARCELAS 8345,PENALOLEN
92485,Fullcarga,MARCELITA PENALOLEN,LOS  ORIENTALES   #7239,PENALOLEN
92486,Fullcarga,MINIMARKET ELIZABETH PENA,QUEBRADA DE SUCA  #1398,PENALOLEN
92487,Fullcarga,PAOLITA CONCHALI,AV. BARON DE JURAS REALES  #3586,CONCHALI
92489,Fullcarga,LUIS VERGARA CONCHALI,CALLE ASUNCION  #2062,CONCHALI
92490,Fullcarga,EL BUFON,AV. LAS CONDES  #9350,LAS CONDES
92492,Fullcarga,LUISA CARRASCO INOSTROZA,PSJE 8 DE NOVIEMBRE  #1929,PENALOLEN
92493,Fullcarga,EL TATA PENALOLEN,SAN LUIS DE MACUL Â  #5350,PENALOLEN
92494,Fullcarga,EL JUANITO PENALOLEN,CALLE LOS PIUQUENES  #9877,PENALOLEN
92495,Fullcarga,EL PASO,AV. FLEMING 9274,LAS CONDES
92496,Fullcarga,DANIA,CALLE LAS PARCELAS  #9242 - A,PENALOLEN
92497,Fullcarga,DULCINEA PENALOLEN,PSJE LOS SUPERVISORES  #5695,PENALOLEN
92498,Fullcarga,MARIELA ROJAS,CALLE ARGEL  #1801,CONCHALI
92499,Fullcarga,RODRIGO AMRCELO VIDAL SAN,ICTINOS  #1310,PENALOLEN
92500,Fullcarga,GANADERA DEL SUR PENALOLE,AV. EL VALLE  #6482,PENALOLEN
92501,Fullcarga,PAUL HARRIS,AV. CRISTOBAL COLON  #9193,LAS CONDES
92504,Fullcarga,SAN LUIS,CALLE  #117 1141,PENALOLEN
92505,Fullcarga,LOS VINEDOS DEL CON. PENA,AV. CONSISTORIAL #5340,PENALOLEN
92506,Fullcarga,LA ESQUINA DE LA SUERTE,LA QUEBRADA  #9401,LAS CONDES
92508,Fullcarga,MONICA MORENO VEGA LAS CO,CALLE FLORENCIO BARROS  #1685,LAS CONDES
92511,Fullcarga,THE GIFT LTDA,CALLE CERRO EL PLOMO 5630 T-8 L-203 #5830,LAS CONDES
92514,Fullcarga,LA VARA,AV. LAS VERTIENTES  #9739,PENALOLEN
92515,Fullcarga,DON ELIAS,EL ABANICO  #2203,PENALOLEN
92516,Fullcarga,LA JUANITA,PASAJE CHEPICA  #3863,CONCHALI
92518,Fullcarga,ERBI LAS CONDES,CALLE VIA LACTEA  #9130,LAS CONDES
92519,Fullcarga,AROMA DE MUJER,AV APOQUINDO  8450,LAS CONDES
92520,Fullcarga,BRUJITAS FIESTAS,GRAL GAMBINO 4141,CONCHALI
92521,Fullcarga,PESCADERIA PUERTO COLON L,AV. SEBASTIAN ELCANO #033,LAS CONDES
92522,Fullcarga,VERDULERIA,VIOLETA PARRA  #2155,PENALOLEN
92524,Fullcarga,FOTO JOPIA LA CONDES,PSJE APOQUINDO 5851 #5851,LAS CONDES
92525,Fullcarga,LA ABUELITA,AV. EL PARQUE  #901,PENALOLEN
92526,Fullcarga,JULIO CHAVEZ,AV. GRECIA 7359  #7359,PENALOLEN
92528,Fullcarga,VIANAVAN PENALOLEN,AV. EL ACUEDUCTO #1969,PENALOLEN
92530,Fullcarga,DON ELIAS PENALOLEN,AVDA GRECIA #9627,PENALOLEN
92531,Fullcarga,KIOSCO BIP MANQUEHUE,LATADIA ESQUINA MANQUEHUE SN KIOSCO #0,LAS CONDES
92532,Fullcarga,DONDE JAIME PENALOLEN,LAGO YULTAN #1271,PENALOLEN
92533,Fullcarga,EL VERGEL PENALOLEN,AV. CONSISTORIAL  #604,PENALOLEN
92535,Fullcarga,EL LUCHO,LOS SAUCES  #830,LO PRADO
92536,Fullcarga,EL FAROLO,DEPARTAMENTAL  #196,SAN JOAQUIN
92537,Fullcarga,PATTY,PASAJE HALLEY  #1658,CERRILLOS
92538,Fullcarga,OMAR SALDIAS,LO BARNECHEA #1055,LO BARNECHEA
92541,Fullcarga,ABARROTES LA PLAZA MACUL,CALLE LAGO PARINACOTA #3716,MACUL
92547,Fullcarga,AMASANDERIA JOEL,AV. LO OVALLE  #215,SAN JOAQUIN
92548,Fullcarga,L - L MACUL - RAMON CRUZ,CALLE RAMON CRUZ MONTT  #2525,MACUL
92550,Fullcarga,ANA ISABEL VASQUEZ CANDIA,SAN MIGUEL 607,LA PINTANA
92551,Fullcarga,ALMACEN LA ESTRELLA PENAL,PASAJE CUATRO #1633,PENALOLEN
92552,Fullcarga,L - L MACUL,AV. CAP. IGNACIO CARRERA PINTO  #4975,MACUL
92556,Fullcarga,EL VICHITO PENALOLEN,PASAJE N  #1718,PENALOLEN
92558,Fullcarga,LAS DELICIAS CONCHALI,AV.  PALMILLA #3601 C,CONCHALI
92559,Fullcarga,BELEN LIZBETH,AV. ORIENTAL  #6920,PENALOLEN
92560,Fullcarga,ERNA ASEM CONCHALI,PSJE EL GRANITO  #1232,CONCHALI
92561,Fullcarga,KARLITA PENALOLEN,QUEBRADA DEL SALADO #1112,PENALOLEN
92562,Fullcarga,RICARDO DIAZ,CALLE LAGO HUILLINCO  #1131,PENALOLEN
92563,Fullcarga,JACQUELINE ELGUETA,AV. PRINCIPAL CAP IGNACIO CARRERA PINTO  #1263,CONCHALI
92564,Fullcarga,ALMACEN JAVIER,LEAL  #413,SAN JOAQUIN
92565,Fullcarga,BAZAR CERRILLOS,AV. PEDRO AGUIRRE CERDA  6069,CERRILLOS
92566,Fullcarga,JAIMEL II,LLICO  #328,SAN JOAQUIN
92567,Fullcarga,BAZAR GISELA,LOS ARRAYANES  #710,HUECHURABA
92570,Fullcarga,EL RORO,COOPERACION #5930,PEDRO A. CERDA
92571,Fullcarga,MARCELO,CALLE PORTO ALEGRE #12931,LA PINTANA
92574,Fullcarga,PUELMAPU PENALOLEN,CALLE LOS BAQUEANOS  #9815,PENALOLEN
92575,Fullcarga,LA CENTRAL PENALOLEN,LOS  ORIENTALES  #7335,PENALOLEN
92577,Fullcarga,DISMODA INDEPENDENCIA,AV. INDEPENDENCIA  #369,INDEPENDENCIA
92581,Fullcarga,EL TATA,COLON #8332,LA CISTERNA
92582,Fullcarga,EL LLANO RECOLETA,CALLE JUAREZ  #802,RECOLETA
92583,Fullcarga,LA BUENA CARNE,AV. EL SALTO   #2635,RECOLETA
92584,Fullcarga,ANDRES,COYHAIQUE 1783,RENCA
92585,Fullcarga,ALBERTO BRITO MARTINEZ RE,CALLE DARDIGNAC  #537,RECOLETA
92587,Fullcarga,LA MADRID,PJE LAVALLEJA #BLOCK 21 3625 A,RECOLETA
92588,Fullcarga,ESTABLEC. LA GELATTA RECO,AV. LOS ZAPADORES  #576,RECOLETA
92618,Fullcarga,ABSA,CALLE GAMERO  #1502 B,INDEPENDENCIA
92619,Fullcarga,BAZAR ARCOIRIS,AV. INDEPENDENCIA  1504,INDEPENDENCIA
92621,Fullcarga,LOURDES LA CISTERNA,GRAN AVENIDA JOSE MIGUEL CARRERA   #9245,LA CISTERNA
92622,Fullcarga,LILY LA CISTERNA,CALLE STA. ANSELMA #291,LA CISTERNA
92623,Fullcarga,LAS PALMAS,CALLE NVA. DE MATTE  #1825,INDEPENDENCIA
92624,Fullcarga,PROVISIONES TIARA,AV. DOMINGO STA. MARIA  #2542,INDEPENDENCIA
92625,Fullcarga,BAZAR KITTY,AV. GERMAN DOMINGUEZ 1096,INDEPENDENCIA
92626,Fullcarga,EL SOL - INDEPENDENCIA,AV. INDEPENDENCIA  #1564,INDEPENDENCIA
92627,Fullcarga,QUENITA INDEPENDENCIA,CALLE BLANCO FOMBONA  #2169,INDEPENDENCIA
92628,Fullcarga,GLADYS MUNOZ,CALLE FIDEL MONJE   #971,INDEPENDENCIA
92630,Fullcarga,LOS ARCOS,AV. ELIAS FERNANDEZ ALBANO  587,LA CISTERNA
92631,Fullcarga,MANOLO,CALLE NVA. DE MATTE   #2740,INDEPENDENCIA
92633,Fullcarga,ISA INDEPENDENCIA,CALLE PADRE FAUSTINO GAZZIERO  #2501 ,INDEPENDENCIA
92635,Fullcarga,ESTEBAN RENCA,PSJE ARRAYAN   #1182,RENCA
92637,Fullcarga,MINIMARKET NENITA RECOLET,PSJE PERNAS  #1185,RECOLETA
92639,Fullcarga,JUAN ALARCON,PSJE CEDRON   #5088,RENCA
92647,Fullcarga,BOTILLERIA SAN ESTEBAN,CALLE JUAN CRISTOBAL  #4030,RECOLETA
92648,Fullcarga,ZEUS RENCA,ZEUS #1190 ,RENCA
92650,Fullcarga,ALI ALE RENCA,CHAPIQUINA #949,RENCA
92651,Fullcarga,LEAL LA CISTERNA,AV. EL PARRON   #0281,LA CISTERNA
92652,Fullcarga,PUNTO BIP DONDE JORGE,PSJE LAGUNAS  #935,RENCA
92653,Fullcarga,EL TREBOL - RECOLETA,LORETO  #269 3,RECOLETA
92654,Fullcarga,PIZZA LOLO RENCA,CALLE FRANCISCO ERRAZURIZ   #1465,RENCA
92655,Fullcarga,BRASIL,BRASIL #998,RENCA
92656,Fullcarga,LA ESPERANZA RECOLETA,DIAGONAL JOSE MARIA CARO  #3440,RECOLETA
92658,Fullcarga,NAVELU RENCA,AV. CONDELL  #1340 3,RENCA
92659,Fullcarga,CASSETERIA CENTER LA CIST,AV. GRAN AVENIDA JOSE MIGUEL CARRERA  #6563 C4,LA CISTERNA
92660,Fullcarga,AYA RENCA,JUAN ESPINEIRA #7537,RENCA
92661,Fullcarga,RIDENVAN RENCA,SALAR #6572,RENCA
92662,Fullcarga,LA ESQUINA - INDEPENDENCIA,INDEPENDENCIA  #2998,INDEPENDENCIA
92663,Fullcarga,PERCHI DIGITAL CENTER,AV. FERMIN VIVACETA  #1230,INDEPENDENCIA
92667,Fullcarga,THE PYLEEN`S RENCA,PSJE LOS TEHUELCHES  #3401 A,RENCA
92673,Fullcarga,RAUL Y XIMENA RECOLETA,CALLE SANTOS DUMONT  458,RECOLETA
92676,Fullcarga,MINIMARKET MARIO RECOLETA,ARZOBISPO VALDIVIESO   #751,RECOLETA
92679,Fullcarga,DISTRIBUIDORA MARCEL,CALLE ARTESANOS  #883,RECOLETA
92680,Fullcarga,SANTA ELVIRA RECOLETA,AV. RECOLETA   #2841,RECOLETA
92686,Fullcarga,D LA MARI LA CISTERNA,CALLE VICUNA MACKENNA  #1104,LA CISTERNA
92690,Fullcarga,ALMACEN MANILU,URMENETA  #1238,CONCHALI
92691,Fullcarga,ERBI - RECOLETA,AV. PERU #845,RECOLETA
92692,Fullcarga,PATRICIA  ROMO,NUEVA  #11 / 01162 ,LA CISTERNA
92693,Fullcarga,ROSA FARIAS,CALLE ROUGET DE LISLE  #1046 ,INDEPENDENCIA
92694,Fullcarga,SARA,CALLE PADRE FAUSTINO GAZZIERO  #2436 ,INDEPENDENCIA
92697,Fullcarga,DONDE TITO,CALLE BRASIL  #9233,LA CISTERNA
92706,Fullcarga,BAZAR BUENA VENTURA RENCA,PSJE BUENAVENTURA  #1112,RENCA
92707,Fullcarga,EL ESFUERZO RENCA,PSJE VENECIA   #4811,RENCA
92708,Fullcarga,AMALIA RENCA,PSJE ATENEA  #6808,RENCA
92710,Fullcarga,SAN VALENTIN RENCA,CALLE BARROS ARANA  #1795,RENCA
92711,Fullcarga,EL CHAMACO RENCA,PSJE PAN   #6889,RENCA
92712,Fullcarga,ALMACEN MAR CRIS RENCA,CALLE CHORRILLOS  #1272,RENCA
92713,Fullcarga,KIKA RENCA,AV.DOMINGO SANTA MARIA  #3669,RENCA
92715,Fullcarga,EDUARDO LOPEZ,CALLE ISIDORO ERRAZURIZ   #2263,INDEPENDENCIA
92721,Fullcarga,LAS MILBES RECOLETA,AV. RECOLETA  #628,RECOLETA
92722,Fullcarga,ANITA RECOLETA,AV. GUANACO  #4413,RECOLETA
92723,Fullcarga,PUNTO MIX RENCA 2,AV. VICUNA MACKENNA  #998 02,RENCA
92724,Fullcarga,LA ESTRELLITA RENCA,PSJE HERCULES  # 941,RENCA
92725,Fullcarga,DONDE EL CANTA,AV. STA. MARIA  #749 3,RECOLETA
92726,Fullcarga,PUNTO MIX RENCA,AV. JOSE MIGUEL INFANTE  #7594 B,RENCA
92728,Fullcarga,RENE SANCHEZ,PASAJE JOSE READY 6220,SAN MIGUEL
92745,Fullcarga,DONDE LA ROSITA,PEDRO FONTOVA  #4751,CONCHALI
92774,Fullcarga,RSV ENTRETENIMIENTOS EIRL,INDEPENDENCIA  #2098,INDEPENDENCIA
92776,Fullcarga,LEO,DOCTOR ALFREDO YASIGI  #1687,CONCHALI
92777,Fullcarga,LA ESQUINA - CONCHALI,ROMA  #2702,CONCHALI
92779,Fullcarga,DONDE ISIDORA,PASAJE OCHO PONIENTE  #4191,CONCHALI
92784,Fullcarga,MINIMARKET LOS QUEÑES,INCAHUASI #751,MAIPU
92804,Fullcarga,EDUARDO,AV DOMINGO SANTA MARIA # 3558,RENCA
92805,Fullcarga,BAZAR LEO,AV. GOYCOLEA  0683,LA CISTERNA
92808,Fullcarga,ANA Y LOS SIETE,LA TRAVESIA # 8395,PUDAHUEL
92812,Fullcarga,GOLOZO,SALVADOR GUTIERREZ  #5963,QUINTA NORMAL
92813,Fullcarga,BUEN DIA,AV. LAS ACACIAS  #03076,SAN BERNARDO
92815,Fullcarga,VERONICA - SAN BERNARDO,ALFREDO VALENZUELA PUELMA  #4779,SAN BERNARDO
92816,Fullcarga,BAZAR TATAY,CALLE CARELMAPU  14671,SAN BERNARDO
92817,Fullcarga,ALBIN FREDDY,EDUARDO ANGUITA  #1127,SAN BERNARDO
92818,Fullcarga,ANA LUISA,HOLANDA  #2709,PROVIDENCIA
92820,Fullcarga,POZUELO,LOS CONQUISTADORES  #2254,PROVIDENCIA
92821,Fullcarga,MATIAS - PROVIDENCIA,AV. PROVIDENCIA  #597,PROVIDENCIA
92824,Fullcarga,RIGOLETTO,PROVIDENCIA #1769,PROVIDENCIA
92828,Fullcarga,UNICOM LTDA,AV. PROVIDENCIA  #2198 LOCAL 27,PROVIDENCIA
